book_in_date,date_of_birth,gender,country_of_citizenship,detention_facility,apprehension_method,most_serious_conviction,year,month,day,state
2015-10-29,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,NA,NA,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Sex Offense,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,SWEDEN,SEATTLE FIELD OFFICE HOLD ROOM,Located,Assault,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Driving Under Influence Liquor,2015,10,29,OR
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Amphetamine - Manufacturing,2015,10,29,WA
2015-10-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Traffic Offense,2015,10,29,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Assault,2015,10,30,OR
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Assault,2015,10,30,OR
2015-10-30,"(b)(6),(b)(7)c)",Male,VIETNAM,NORTHWEST DET. CENTER,NA,Assault,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Amphetamine - Sell,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Amphetamine - Sell,2015,10,30,OR
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2015,10,30,OR
2015-10-30,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,HONDURAS,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Amphetamine - Sell,2015,10,30,OR
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Hit and Run,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Burglary,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Amphetamine - Sell,2015,10,30,OR
2015-10-30,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Driving Under Influence Liquor,2015,10,30,WA
2015-10-30,"(b)(6),(b)(7)c)",Male,CANADA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Drug Trafficking,2015,10,30,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Cocaine - Sell,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,JAPAN,NORTHWEST DET. CENTER,Inspections,NA,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,PHILIPPINES,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Molestation of Minor,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,JAPAN,NORTHWEST DET. CENTER,Inspections,NA,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,PERU,EUGENE HOLDROOM,CAP Local Incarceration,Traffic Offense,2015,11,2,OR
2015-11-02,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHERN OREGON CORR.FAC.,CAP Local Incarceration,Traffic Offense,2015,11,2,OR
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Probation and Parole,Rape - Remarks,2015,11,2,OR
2015-11-02,"(b)(6),(b)(7)c)",Male,JAPAN,NORTHWEST DET. CENTER,Inspections,NA,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Traffic Offense,2015,11,2,OR
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Forgery,2015,11,2,WA
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Marijuana - Sell,2015,11,2,OR
2015-11-02,"(b)(6),(b)(7)c)",Male,UKRAINE,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Identity Theft,2015,11,2,OR
2015-11-02,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Resisting Officer,2015,11,2,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,COSTA RICA,YAKIMA SUB-OFFICE,Patrol Border,Sex Offense Against Child-Fondling,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Drug Trafficking,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Kidnapping,2015,11,3,OR
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Amphetamine - Possession,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Driving Under Influence Drugs,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Amphetamine - Possession,2015,11,3,OR
2015-11-03,"(b)(6),(b)(7)c)",Female,RUSSIA,NORTHWEST DET. CENTER,Inspections,NA,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Aggravated Assault - Family-Strongarm,2015,11,3,WA
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Kidnapping,2015,11,3,OR
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Kidnapping,2015,11,3,OR
2015-11-03,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Aggravated Assault - Weapon,2015,11,3,OR
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,4,OR
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Drug Trafficking,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,RUSSIA,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Robbery,2015,11,4,OR
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Homicide,2015,11,4,OR
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Burglary,2015,11,4,OR
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Driving Under Influence Liquor,2015,11,4,OR
2015-11-04,"(b)(6),(b)(7)c)",Male,EL SALVADOR,YAKIMA COUNTY,Located,NA,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Obstruct Police,2015,11,4,WA
2015-11-04,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Located,Kidnapping,2015,11,4,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other Agency (turned over to INS),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,SAUDI ARABIA,YAKIMA SUB-OFFICE,CAP Local Incarceration,Trespassing,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Cocaine - Possession,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,THAILAND,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Assault,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Robbery - Residence-Weapon,2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other Agency (turned over to INS),Assault,2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Assault,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Burglary,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Sex Offense,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,HONDURAS,NORTHWEST DET. CENTER,Located,NA,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,AUSTRALIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Damage Property,2015,11,5,WA
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Fraud - False Statement,2015,11,5,OR
2015-11-05,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Traffic Offense,2015,11,5,WA
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Larceny,2015,11,6,WA
2015-11-06,"(b)(6),(b)(7)c)",Female,MEXICO,NORTHWEST DET. CENTER,NA,Amphetamine - Sell,2015,11,6,WA
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,Traffic Offense,2015,11,6,OR
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Burglary,2015,11,6,WA
2015-11-06,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Heroin - Sell,2015,11,6,OR
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Drug Possession,2015,11,6,WA
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Drugs,2015,11,6,WA
2015-11-06,"(b)(6),(b)(7)c)",Female,TUNISIA,NORTHWEST DET. CENTER,Inspections,NA,2015,11,6,WA
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Located,Possession Of Weapon,2015,11,6,OR
2015-11-06,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2015,11,6,OR
2015-11-06,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Cocaine - Sell,2015,11,6,WA
2015-11-08,"(b)(6),(b)(7)c)",Male,AFGHANISTAN,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,8,WA
2015-11-08,"(b)(6),(b)(7)c)",Male,KAZAKHSTAN,NORTHWEST DET. CENTER,Inspections,NA,2015,11,8,WA
2015-11-08,"(b)(6),(b)(7)c)",Female,SOUTH KOREA,NORTHWEST DET. CENTER,Inspections,NA,2015,11,8,WA
2015-11-08,"(b)(6),(b)(7)c)",Female,MEXICO,NORTHWEST DET. CENTER,CAP Local Incarceration,Assault,2015,11,8,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Amphetamine - Manufacturing,2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Amphetamine - Possession,2015,11,9,OR
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,NICARAGUA,YAKIMA COUNTY,CAP Local Incarceration,Heroin - Sell,2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Local Incarceration,NA,2015,11,9,OR
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP State Incarceration,Molestation of Minor,2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,JORDAN,NORTHWEST DET. CENTER,Inspections,NA,2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,Located,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",2015,11,9,WA
2015-11-09,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Located,Amphetamine - Possession,2015,11,9,OR
2015-11-10,"(b)(6),(b)(7)c)",Male,PHILIPPINES,PORTLAND DISTRICT OFFICE,Located,Drug Trafficking,2015,11,10,OR
2015-11-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Amphetamine - Possession,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other Agency (turned over to INS),Sex Offense,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,EL SALVADOR,PORTLAND DISTRICT OFFICE,Other efforts,Firing Weapon,2015,11,10,OR
2015-11-10,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Assault,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,FRANCE,NORTHWEST DET. CENTER,Inspections,NA,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,GUATEMALA,UMATILLA CO JAIL,CAP Local Incarceration,Domestic Violence,2015,11,10,OR
2015-11-10,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Traffic Offense,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Firing Weapon,2015,11,10,OR
2015-11-10,"(b)(6),(b)(7)c)",Male,BRAZIL,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,10,WA
2015-11-10,"(b)(6),(b)(7)c)",Male,ISRAEL,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2015,11,10,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Other efforts,Assault,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,12,OR
2015-11-12,"(b)(6),(b)(7)c)",Male,GUATEMALA,EUGENE HOLDROOM,Non-Custodial Arrest,Assault,2015,11,12,OR
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Traffic Offense,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Molestation of Minor,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,Located,Domestic Violence,2015,11,12,OR
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Indecent Exposure,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,ITALY,NORTHWEST DET. CENTER,Inspections,NA,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Driving Under Influence Liquor,2015,11,12,WA
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,12,OR
2015-11-12,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2015,11,12,WA
2015-11-13,"(b)(6),(b)(7)c)",Female,THAILAND,NORTHWEST DET. CENTER,Inspections,NA,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other Task Force,Rape - Remarks,2015,11,13,OR
2015-11-13,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Traffic Offense,2015,11,13,OR
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Possession Of Weapon,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2015,11,13,OR
2015-11-13,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Drug Trafficking,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Public Order Crimes,2015,11,13,OR
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Traffic Offense,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Drug Trafficking,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,Located,Driving Under Influence Liquor,2015,11,13,OR
2015-11-13,"(b)(6),(b)(7)c)",Male,KENYA,NORTHWEST DET. CENTER,Inspections,NA,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,13,OR
2015-11-13,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Fraud - False Statement,2015,11,13,WA
2015-11-13,"(b)(6),(b)(7)c)",Male,TURKEY,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,13,WA
2015-11-14,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,14,WA
2015-11-14,"(b)(6),(b)(7)c)",Female,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,14,WA
2015-11-14,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Amphetamine - Possession,2015,11,14,WA
2015-11-14,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,14,WA
2015-11-14,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,14,WA
2015-11-14,"(b)(6),(b)(7)c)",Male,INDIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,14,WA
2015-11-16,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2015,11,16,WA
2015-11-16,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Located,Driving Under Influence Liquor,2015,11,16,OR
2015-11-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Domestic Violence,2015,11,16,WA
2015-11-16,"(b)(6),(b)(7)c)",Male,GEORGIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,16,WA
2015-11-16,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Burglary,2015,11,16,WA
2015-11-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Assault,2015,11,16,WA
2015-11-16,"(b)(6),(b)(7)c)",Male,GEORGIA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,16,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Inspections,NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,"CHINA, PEOPLES REPUBLIC OF",NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP State Incarceration,Assault,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,MEXICO,NORTHWEST DET. CENTER,Other Agency (turned over to INS),NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2015,11,17,OR
2015-11-17,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Patrol Border,"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,"CHINA, PEOPLES REPUBLIC OF",NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,"CHINA, PEOPLES REPUBLIC OF",NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,GUATEMALA,NORTHWEST DET. CENTER,Patrol Border,NA,2015,11,17,WA
2015-11-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Neglect Child,2015,11,17,OR
